Material_ID,Material_Type,Strength,Weight_Capacity,Biodegradability_Score,CO2_Emission_Score,Recyclability_Percent,Material_Type_Aluminum,Material_Type_Bamboo,Material_Type_Cotton,Material_Type_Glass,Material_Type_Paper,Material_Type_Plastic,Material_Type_Steel,Material_Type_Wood,CO2_Impact_Index,Cost_Efficiency_Index,Material_Suitability_Score
M-0287,Aluminum,0.33792857302192775,0.740838247683235,0.98,0.14227142271422716,0.2650650650650651,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10456023879558116,0.4561429137005142,0.5086909487282906
M-1147,Bamboo,0.6150929086082669,0.8257160909856782,0.15,0.49651496514965154,0.7066066066066066,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14567421049585874,0.7449196768762723,0.5030191454252887
M-1380,Plastic,0.42588502977983,0.6276326874473462,0.85,0.6988519885198852,0.23363363363363363,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5355766590698939,0.6785566777206467,0.4954441020020221
M-1090,Plastic,0.22224452921100185,0.6543807919123842,0.27,0.28372283722837227,0.8697697697697697,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.036949290413825074,0.3396251728849423,0.43082874261533166
M-0846,Aluminum,0.5773494835932097,0.672704296545914,0.65,0.7414924149241492,0.990990990990991,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00668011184616352,0.8582502420564841,0.7232370907345811
M-1468,Wood,0.27935042048673847,0.07898062342038752,0.74,0.4358343583435834,0.31351351351351353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.29919439734937886,3.5369040086688037,0.42779422224874947
M-0539,Steel,0.030092127863659668,0.9518744734625106,0.35,1.0,0.9491491491491492,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.05085085085085084,0.031613513219536524,0.4017815958902086
M-1212,Paper,0.4082402016551786,0.15627632687447346,0.2,0.6853218532185321,0.315015015015015,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.46943517933677825,2.6122804236540924,0.31780058516657594
M-0368,Plastic,0.8775792455776394,0.2705349620893008,0.41,0.24046740467404676,0.06566566566566566,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.22467695247523048,3.2438543060976155,0.4937313979307555
M-0262,Wood,0.9881996029355997,0.8838458298230835,0.39,0.9280442804428044,0.8065065065065066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17957052993953357,1.1180665807597048,0.7542317931261919
M-1187,Cotton,0.26761694438867695,0.22893850042122998,0.91,0.551250512505125,0.5101101101101101,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2700520528728811,1.1689417680054495,0.5330798107885039
M-1345,Bamboo,0.5053871377902697,0.4897851727042965,0.05,0.7484624846248463,0.5326326326326326,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3498069410123531,1.0318526041677214,0.37694464490589763
M-0746,Plastic,0.6675366392290705,0.8656276326874475,0.5,0.6836818368183681,0.07817817817817818,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6302328363623976,0.7711582242336684,0.44046810914508167
M-0785,Plastic,0.41189854781503044,0.2780117944397641,0.56,0.6381713817138172,0.8410410410410412,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.10144305847462871,1.481581265513573,0.5850717314383245
M-1461,Steel,0.7535970019407079,0.010320134793597308,0.95,0.490159901599016,0.17397397397397396,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.40488483563514316,73.01493653664906,0.6386309929684753
M-0726,Steel,0.6669120435432421,0.025168491996630155,0.48,0.9526445264452644,0.4974974974974975,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4787062585340568,26.496841637985078,0.5600140666665461
M-0363,Aluminum,0.22144147761493677,0.2469460825610783,0.07,0.8210332103321033,0.4773773773773774,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42909052964403516,0.8967163139502442,0.2527898042591879
M-0006,Cotton,0.7938165027102991,0.5720303285593935,0.19,0.47888478884788854,0.4498498498498499,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2634585384892888,1.387715083209604,0.5094815560390746
M-1454,Glass,0.038948002409154775,0.8484625105307497,0.72,0.3003280032800328,0.37747747747747745,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.18696094618603845,0.045904157251018554,0.3448224442069051
M-1406,Cotton,0.23754712351379687,0.20450716090985677,0.3,0.41594915949159494,0.18128128128128126,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3405453629110866,1.161553272284831,0.23940323378990314
M-0421,Plastic,0.5053871377902697,0.6451137320977255,0.18,0.8507585075850758,0.4832832832832833,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4396011427581743,0.7834065983067813,0.4011398401010928
M-0579,Plastic,0.6579892480314082,0.4289174389216512,0.09,0.3593685936859368,0.18908908908908909,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.29141591365863606,1.5340661261513184,0.34692242593929007
M-1203,Paper,0.5972696245733788,0.6778643639427128,0.5,0.4284542845428454,0.6034034034034034,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.16992351104692227,0.8811036178326627,0.5699288708503726
M-1109,Wood,0.8419772914854223,0.8221356360572872,0.92,0.945469454694547,0.13633633633633635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8165676131235787,1.0241330389110073,0.6536918174950699
M-0448,Wood,0.9693501974168506,0.3120261162594777,0.28,0.40344403444034443,0.7667667667667668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09409655658118142,3.1066216585187796,0.7017701089967703
M-0809,Wood,0.8398358205625822,0.07561078348778431,0.93,0.8466584665846659,0.528928928928929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3988363106854292,11.107208186648108,0.7736130069037116
M-1202,Plastic,0.21822927123067654,0.6750210614995787,0.05,0.997539975399754,0.06316316316316316,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9345321951718016,0.323292057663826,0.12124065744121956
M-1328,Steel,0.5053871377902697,0.48957455770850883,0.24,0.26793767937679375,0.5855855855855856,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1110372364984911,1.0322965062957146,0.4498305307917836
M-0972,Bamboo,0.11860625934105157,0.1614363942712721,0.05,0.7064370643706437,0.9315315315315316,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048368663866818824,0.7346888859080007,0.34190196319588007
M-0263,Steel,0.9444332909500546,0.4485046335299074,0.7,0.490159901599016,0.2797797797797798,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.35302307227276475,2.1057333962942915,0.6717072503139557
M-1184,Paper,0.6025563809141403,0.4425021061499579,0.44,0.5135301353013529,0.33733733733733734,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3402972468163119,1.3616997768823407,0.47422375356685736
M-1462,Steel,0.8047469272122956,0.716301600673968,0.22,0.22919229192291923,0.7613613613613613,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0546941365309549,1.1234734125704842,0.6163071792933267
M-0135,Bamboo,0.799727854736889,0.31897641112047176,0.89,0.6473964739647398,0.9439439439439439,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03629049303506053,2.507161406595174,0.8700743250779388
M-0848,Plastic,0.07649066452519573,0.10193765796124683,0.23,0.85239852398524,0.011611611611611611,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8425008033864123,0.7503597364826458,0.10307974929356178
M-1100,Glass,0.6450288875504696,0.241575400168492,0.5,0.7091020910209103,0.013413413413413415,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6995906115217309,2.6700823718731717,0.41203557904421184
M-1118,Steel,0.1622164224051395,0.2695871946082561,0.15,0.16113161131611317,0.34594594594594597,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.10538878361756591,0.6017193098564995,0.2136703527458396
M-1313,Aluminum,0.8062414954605277,0.05697135636057288,0.5,0.18081180811808117,0.9494494494494495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009140136446409493,14.151450755483912,0.7573314330190459
M-0286,Glass,0.6957103660576858,0.8344566133108677,0.99,0.1008610086100861,0.8367367367367368,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.016466897401706745,0.8337276273354662,0.8263051674440953
M-0709,Cotton,0.2132548127328292,0.2742207245155855,0.42,0.7693726937269373,0.22522522522522523,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5960905555001496,0.7776729327683475,0.27886949266069927
M-1335,Aluminum,0.5375315086216512,0.40701347935973037,0.19,0.6683066830668306,0.6835835835835836,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21146320572314828,1.3206692535047786,0.47708767852373557
M-0778,Cotton,0.30522652747105666,0.6419545071609098,0.91,0.12566625666256662,0.547947947947948,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.056807689198013094,0.47546367943931334,0.5594749953728071
M-1062,Steel,0.7640589796783332,0.6570134793597304,0.85,0.5227552275522755,0.05635635635635636,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.49329464766119135,1.1629256335764764,0.5775304987782403
M-0588,Glass,0.6795824131700462,0.044966301600673955,0.9,0.4089790897908979,0.2685685685685686,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2991401610712804,15.11281284354098,0.6224035358385891
M-0010,Plastic,0.7883735974480804,0.4348146588037068,0.83,0.8778187781877819,0.2868868868868869,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6259840816626384,1.813121449253013,0.6504155050452982
M-0675,Paper,0.9871511744629593,0.37110362257792756,0.32,0.24272242722427223,0.4694694694694695,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.12877165808695124,2.660034702897481,0.6317013106260245
M-0610,Cotton,0.5913805795355684,0.1753369839932603,0.18,0.585280852808528,0.8760760760760762,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07253029987757328,3.3728035766528492,0.5533750546370502
M-1106,Paper,0.2499721162640255,0.07697978096040438,0.19,0.9688396883968841,0.42132132132132133,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5606468707329716,3.2472016150706557,0.28338524290200656
M-1239,Aluminum,0.43527627205603514,0.03180286436394271,0.73,0.4223042230422304,0.7927927927927928,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08750447864839009,13.686269915976782,0.6309483466602519
M-0224,Paper,0.21251868210310287,0.7224094355518113,0.71,0.7009020090200903,0.4135135135135135,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4110695566415124,0.29417997255365097,0.42206152689529525
M-1003,Aluminum,0.008922795511833864,0.6059393428812132,0.68,0.3351783517835178,0.12812812812812813,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29223257698042443,0.014725534644890055,0.246007556643172
M-0820,Aluminum,0.45026656851591607,0.676284751474305,0.86,0.2359573595735957,0.03753753753753754,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22710010133134362,0.665793368460497,0.44936788866762767
M-1123,Glass,0.5045394722166454,0.264743049705139,0.2,0.9358343583435835,0.9409409409409409,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05526949663891034,1.9057632183936926,0.5440980711689405
M-0897,Wood,0.12496375114323316,0.49189132266217356,0.68,0.5106601066010661,0.5149149149149149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24771360126013675,0.25404696391054865,0.4084599749317678
M-0939,Wood,0.6053224475228088,0.8288753159224936,0.5,0.13243132431324314,0.30630630630630634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0918667745236011,0.7302928505673592,0.4840208709010155
M-0625,Steel,0.2449307367998394,0.7806444818871103,0.51,0.4136941369413694,0.12092092092092091,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3636698609228335,0.31375412076651077,0.28724857099621204
M-0451,Wood,0.7579245577639475,0.5214827295703455,0.85,0.2923329233292333,0.3691691691691692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1844126209029858,1.4534002017443717,0.6689205738563299
M-0253,Paper,0.8730509268553838,0.573820556023589,0.76,0.23001230012300122,0.8318318318318318,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.038680747167832034,1.5214676369172404,0.826769920291703
M-0955,Glass,0.4379531107095853,0.49189132266217356,0.42,0.08692086920869208,0.04904904904904905,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.08265748323148896,0.8903434563469836,0.31589595899854883
M-0083,Steel,0.13816948850074728,0.6040438079191238,0.82,0.08343583435834358,0.5118118118118118,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.040732388805369536,0.22874046211361018,0.4548113389438424
M-1047,Glass,0.7158312699368713,0.6485888795282225,0.16,0.34788847888478885,0.9376376376376376,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.021695147381904253,1.1036732032537409,0.6156237992660398
M-1094,Bamboo,0.6120368511454638,0.15659224936815502,0.04,0.8243132431324313,0.464964964964965,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44103646491920373,3.908449780657839,0.396304229947675
M-1095,Plastic,0.9434294764549733,0.4740943555181129,0.18,0.4157441574415744,0.8213213213213213,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07428461672004108,1.989957221630975,0.6777681869783857
M-1190,Cotton,0.07412612371455979,0.9295492839090144,0.81,0.5280852808528085,0.4756756756756757,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2768879580687698,0.07974407086708539,0.41535315218852664
M-0967,Steel,0.05476365745388029,0.16533277169334454,0.6,0.15026650266502664,0.2233233233233233,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.11670848790569988,0.33123092090014167,0.2689024599785491
M-0962,Aluminum,0.05835508264739342,0.6739679865206403,0.46,0.1199261992619926,0.366966966966967,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07591724565894306,0.08658422540872553,0.2714321231490475
M-0589,Paper,0.06924089317183071,0.7613732097725359,0.38,0.6031160311603115,0.6546546546546547,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.20828331406437184,0.0909419997198444,0.3380927536651287
M-0518,Wood,0.4785295232996498,0.2419966301600674,0.06,0.06375563755637556,0.3863863863863864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03912132714920743,1.977414088655043,0.3253277252357758
M-0825,Cotton,0.21432554819424926,0.49189132266217356,0.76,0.30463304633046334,0.00820820820820821,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.30213255485908214,0.43571639222644626,0.31619268174016213
M-0338,Glass,0.16444712128309796,0.6829191238416175,0.61,0.46719967199671997,0.619019019019019,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.17799418935130293,0.24079993478305592,0.43448455421894483
M-0641,Wood,0.2337103214437083,0.33235046335299073,0.19,0.7181221812218122,0.6503503503503503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2510911690698489,0.7032023240875109,0.3455892336825884
M-0879,Steel,0.09380088781815343,0.9518744734625106,0.65,0.14801148011480114,0.901901901901902,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.014519644695946443,0.09854323431293636,0.503090925697832
M-1360,Bamboo,0.9840281960338173,0.9703032855939344,0.97,0.30586305863058627,0.770970970970971,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07005151933401214,1.0141439243788173,0.9159025697048182
M-1007,Paper,0.5053871377902697,0.692396798652064,0.01,0.6184911849118491,0.26206206206206206,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4564081096266418,0.7299086432310151,0.2837734737347265
M-0845,Steel,0.7238617858975216,0.18860572872788545,0.43,0.2019270192701927,0.11751751751751752,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.17819705724584772,3.8379425314241127,0.4537999696142639
M-0211,Bamboo,0.07988132681969262,0.9943133951137322,0.57,0.7999179991799918,0.5316316316316316,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3746562881044226,0.0803380974993886,0.3624420202173665
M-0483,Steel,0.21068950902317696,0.057919123841617515,0.36,0.6549815498154982,0.04594594594594595,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6248878029320833,3.6375873366449816,0.20605958739305455
M-1116,Bamboo,0.9377188873273996,0.6366891322662174,0.64,0.5809758097580976,0.9738738738738739,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015178647281968289,1.4728026080594476,0.859249717093122
M-0707,Paper,0.6889290414686922,0.7292544229149116,0.69,0.3064780647806478,0.6082082082082082,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.12007559014529084,0.9447019793352641,0.6650340790499393
M-0334,Glass,0.8792299627473288,0.44955770850884574,0.5,0.7006970069700696,0.4844844844844845,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.36122017876835427,1.9557622755516673,0.6470373304442769
M-0688,Steel,0.7041424078163688,0.5840353833192924,0.78,0.2091020910209102,0.22752752752752753,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1615256092500865,1.2056481889269808,0.5839152213848058
M-0776,Aluminum,0.2545227419750608,0.37405223251895536,0.43,0.25994259942599424,0.6131131131131131,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10056838306120798,0.6804452410718379,0.41474303072395824
M-0979,Cotton,0.8138481786343662,0.49189132266217356,0.74,0.490159901599016,0.9344344344344345,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03213761116590141,1.6545250680672008,0.8278696017840768
M-0291,Aluminum,0.5383122532289366,0.658803706823926,0.87,0.10332103321033212,0.7845845845845847,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022256943290153614,0.8171044433245184,0.71170027666695
M-0813,Aluminum,0.7802761605210913,0.5993049705139006,0.88,0.490159901599016,0.1133133133133133,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4346182590955039,1.301966272506863,0.6101044582024304
M-0183,Wood,0.9849204755850007,0.9844144903117102,0.62,0.490159901599016,0.42732732732732737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.28070118088568274,1.0005129798121426,0.7081663884321986
M-0959,Plastic,0.6187066407905597,0.4394481887110362,0.82,0.4001640016400164,0.5377377377377378,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1849807166740336,1.4079139447391174,0.6548039776375453
M-0748,Bamboo,0.46202235160275706,0.3099199663016007,0.13,0.7646576465764658,0.850950950950951,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11397149507030606,1.4907747517576415,0.4790942259263881
M-0078,Paper,0.34504450244261525,0.0015796124684077512,0.48,0.15129151291512916,0.21351351351351353,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.11898873042784482,218.2979758410991,0.34607185503110016
M-1474,Plastic,0.5053871377902697,0.49189132266217356,0.35,0.42578925789257893,0.8984984984984985,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04321824899930681,1.027434490245875,0.5767044046656573
M-0482,Wood,0.2275982065181021,0.47398904802021896,0.56,0.35178351783517836,0.4426426426426427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1960691318624898,0.4801750742842463,0.3918320754000336
M-0264,Aluminum,0.03633808472194336,0.5106360572872789,0.19,0.7068470684706847,0.19149149149149147,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714918690728449,0.07116225546768326,0.12898268133622476
M-0668,Paper,0.11934238997077784,0.8487784330244313,0.02,0.6654366543665436,0.18178178178178178,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5444723936728857,0.14060471463773402,0.10827149052284567
M-1156,Aluminum,0.2000267683865355,0.8069713563605728,0.16,0.8886838868388683,0.9928928928928928,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006315971568124135,0.24787313569036207,0.42587857522248207
M-0497,Aluminum,0.12851056235918712,0.5785593934288121,0.25,0.6734317343173432,0.668968968968969,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22292680134008547,0.22212125789941314,0.32709491563436555
M-1391,Aluminum,0.818956479064891,0.2382055602358888,0.58,0.7558425584255843,0.1202202202202202,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.664974999599846,3.438009760326932,0.5376486576920225
M-0714,Paper,0.5053871377902697,0.49189132266217356,0.14,0.7714227142271423,0.3684684684684685,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4871777681740781,1.027434490245875,0.3546953956566484
M-1317,Plastic,0.19888911195877673,0.5745577085088459,0.47,0.6961869618696187,0.4813813813813814,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3610555204651145,0.34615977273228404,0.36497005919792513
M-0880,Steel,0.44886122822280217,0.8388795282224094,0.51,0.28208282082820824,0.4773773773773774,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.14742286361802553,0.5350716974846711,0.4757577045023341
M-0816,Steel,0.42211514867608024,0.2674810446503791,0.9,0.7935629356293562,0.8947947947947947,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08348695148613151,1.578106482727913,0.7072844979088705
M-0693,Steel,0.6719311160186486,0.2966512215669756,0.22,0.015785157851578514,0.13413413413413414,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0136678293709864,2.2650466343025375,0.3750126866476997
M-0275,Aluminum,0.944634053849071,0.804759898904802,0.67,0.5272652726527265,0.6042042042042043,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20868937818507308,1.1738070961631237,0.7601148828008898
M-0165,Plastic,0.550915701889402,0.5056866048862679,0.97,0.04571545715457154,0.29199199199199205,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03236690975518363,1.0894388087944258,0.5989638783533584
M-0763,Steel,0.9559436971603203,0.306866048862679,0.09,0.97949979499795,0.022422422422422417,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9575370368318298,3.1151721916812876,0.4161042055908549
M-1434,Paper,0.301880479154119,0.49189132266217356,0.94,0.3068880688806888,0.4773773773773774,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.16038664741001765,0.613712524562916,0.5459654048748608
M-0213,Steel,0.24305694974235426,0.62363100252738,0.03,0.06437064370643707,0.9544544544544545,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.002931796084727609,0.38974419009499606,0.3925591162332781
M-0245,Bamboo,0.35912021236253316,0.5114785172704297,0.49,0.47273472734727345,0.9292292292292292,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033455801024476706,0.702120417800932,0.569416853713782
M-0990,Cotton,0.41247852952329966,0.5570766638584668,0.62,0.8940139401394013,0.07857857857857858,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8237635954938126,0.7404327193202552,0.37456498538289346
M-0724,Aluminum,0.40244038457248654,0.7347304128053918,0.36,0.8501435014350143,0.513013013013013,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4140088222704048,0.5477380952528851,0.42288005773289855
M-0073,Aluminum,0.33152646724218693,0.608150800336984,0.81,0.4028290282902829,0.975975975975976,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009677574253220014,0.5451376894033434,0.6684033796896676
M-0720,Paper,0.5053871377902697,0.49641954507160907,0.88,0.8253382533825339,0.3342342342342342,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5494819542790024,1.0180624931979139,0.5664251253863781
M-0248,Aluminum,0.13410961654286285,0.865943555181129,0.39,0.8890938909389094,0.9123123123123122,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07796258743368221,0.15487090454054675,0.44433754031083883
M-0398,Wood,0.6577215641660532,0.5006318449873631,0.4,0.7347273472734728,0.2191191191191191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5737345381461824,1.3137802897903257,0.448824361402157
M-1298,Aluminum,0.7073100002230698,0.4847304128053917,0.53,0.490159901599016,0.031031031031031032,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47494973448232986,1.4591792104611099,0.45123330939853723
M-1458,Paper,0.858372928238417,0.2775905644481887,0.43,0.5436654366543665,0.058358358358358356,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5119380142750376,3.092215463912733,0.48985667880287437
M-0540,Plastic,0.07564299895157153,0.9952611625947769,0.8,0.2084870848708487,0.8431431431431432,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.032702628828090066,0.07600308923064097,0.5232001425235715
