Material_ID,Material_Type,Strength,Weight_Capacity,Biodegradability_Score,CO2_Emission_Score,Recyclability_Percent,Type_Aluminum,Type_Bamboo,Type_Cotton,Type_Glass,Type_Paper,Type_Plastic,Type_Steel,Type_Unknown,Type_Wood,Strength_norm,Weight_Capacity_norm,Biodegradability_Score_norm,CO2_Emission_Score_norm,Recyclability_Percent_norm,CO2_Impact_Index,CO2_Impact_Index_norm,Cost_Efficiency_Index,Cost_Efficiency_Index_norm
M-0008,Steel,290.06,45.89,0.34,27.94,57.23,False,False,False,False,False,False,True,False,False,0.5322670592696692,0.4306023588879528,0.34,0.5483804838048381,0.5726726726726726,0.5697610230156355,0.5508300610089837,0.49670078250921845,0.5015512180881753
M-0309,Cotton,265.94,12.3,0.89,14.48,89.96,False,False,True,False,False,False,False,False,False,0.47846260233331095,0.07687447346251054,0.89,0.2724477244772448,0.9003003003003003,0.20643860465631683,0.15030275239687169,0.4471832641408731,0.4441645404948869
M-0894,Steel,330.61,51.71,0.13,43.92,26.27,False,False,False,False,False,False,True,False,False,0.6227218987708849,0.49189132266217356,0.13,0.8759737597375974,0.2627627627627628,0.8603079795662821,0.871129565394593,0.45506980408036324,0.45330438311517923
M-1300,Plastic,86.78,58.52,0.52,22.66,47.71,False,False,False,False,False,True,False,False,False,0.07881059135827254,0.5636057287278855,0.52,0.4401394013940139,0.4773773773773774,0.46034590309867063,0.4302106296518121,0.3763072473662294,0.36202514300959054
M-1471,Steel,366.66,37.62,0.3,25.1,87.13,False,False,False,False,False,False,True,False,False,0.7031385933212876,0.3435130581297388,0.3,0.490159901599016,0.871971971971972,0.5168987437622123,0.49255458620595083,0.5917064822423521,0.6116549074442114
M-0867,Steel,497.36,75.18,0.81,33.29,47.71,False,False,False,False,False,False,True,False,False,0.9946909366704588,0.7390480202190397,0.81,0.6580565805658056,0.4773773773773774,0.5040962106017456,0.4784410498782591,0.7364784523302194,0.7794335572177551
M-1143,Cotton,410.03,89.37,0.61,37.76,80.16,False,False,True,False,False,False,False,False,False,0.7998840036583461,0.8884793597304129,0.61,0.7496924969249692,0.8022022022022022,0.5865952779347613,0.5693881748894748,0.7763983679340092,0.8256974129559383
M-1198,Glass,116.35,72.93,0.74,24.73,72.89,False,False,False,True,False,False,False,False,False,0.14477235717950432,0.7153538331929234,0.74,0.4825748257482575,0.7294294294294295,0.3946019525060116,0.3577343764458695,0.4986725699414099,0.5038363554169879
M-0168,Bamboo,476.8,8.7,0.35,16.47,91.08,False,True,False,False,False,False,False,False,False,0.9488277677396328,0.0389637742207245,0.35,0.3132431324313243,0.9115115115115116,0.3917947283076434,0.35463968727716744,0.596705028745295,0.6174478063222539
M-0258,Wood,432.14,46.72,0.41,16.82,0.02,False,False,False,False,False,False,False,False,True,0.8492047558500078,0.43934288121314236,0.41,0.3204182041820418,0.0,0.46925092250922507,0.4400275395847427,0.5189498525538984,0.5273360362995165
M-0680,Plastic,440.56,42.35,0.8,44.73,66.58,False,False,False,False,False,True,False,False,False,0.867987240402418,0.3933235046335299,0.8,0.8925789257892578,0.6662662662662663,0.6289207288469281,0.6160478305644476,0.5854541214369092,0.6044089422674057
M-0722,Glass,382.3,20.49,0.99,10.84,3.84,False,False,False,True,False,False,False,False,False,0.738026723772558,0.1631213142375737,0.99,0.19782697826978268,0.038238238238238235,0.2178723631380458,0.16290734897719816,0.40326676312421544,0.3932689752906472
M-0260,Glass,270.24,89.84,0.06,23.74,20.82,False,False,False,True,False,False,False,False,False,0.48805460750853247,0.8934288121314239,0.06,0.4622796227962279,0.2082082082082082,0.6385469528569159,0.6266597977869178,0.5789328762360035,0.5968513624818569
M-1436,Plastic,472.24,58.75,0.94,1.79,14.93,False,False,False,False,False,True,False,False,False,0.9386557808561422,0.5660278011794441,0.94,0.012300123001230016,0.14924924924924923,0.1104551488758131,0.044490412523490994,0.655259091262182,0.685307085586578
M-0574,Plastic,148.65,26.1,0.48,36.86,70.29,False,False,False,False,False,True,False,False,False,0.21682393093756275,0.22219882055602358,0.48,0.7312423124231242,0.7034034034034035,0.6244050471135342,0.6110697346368894,0.3212144124611235,0.2981771381301565
M-0478,Cotton,173.4,26.68,0.64,5.78,11.0,False,False,True,False,False,False,False,False,False,0.27203372816703475,0.22830665543386686,0.64,0.0940959409594096,0.10990990990990991,0.25346657358465474,0.20214647266445174,0.28769152214635657,0.2593269016506465
M-0287,Aluminum,202.94,75.35,0.98,8.13,26.5,True,False,False,False,False,False,False,False,False,0.33792857302192775,0.740838247683235,0.98,0.14227142271422716,0.2650650650650651,0.1648563471220298,0.10446239448162621,0.5163542579883973,0.5243279584837971
M-1147,Bamboo,327.19,83.41,0.15,25.41,70.61,False,True,False,False,False,False,False,False,False,0.6150929086082669,0.8257160909856782,0.15,0.49651496514965154,0.7066066066066066,0.5822483184291303,0.5645960786590838,0.695952974664237,0.7324679055097644
M-1380,Plastic,242.37,64.6,0.85,35.28,23.36,False,False,False,False,False,True,False,False,False,0.42588502977983,0.6276326874473462,0.85,0.6988519885198852,0.23363363363363363,0.5409478297485677,0.5190663432513694,0.44557272890424987,0.4422980643583159
M-1090,Plastic,151.08,67.14,0.27,15.03,86.91,False,False,False,False,False,True,False,False,False,0.22224452921100185,0.6543807919123842,0.27,0.28372283722837227,0.8697697697697697,0.4022567253600464,0.3661730122534498,0.5524005326243018,0.5661025871229444
M-0846,Unknown,310.27,68.88,0.65,37.36,99.02,False,False,False,False,False,False,False,True,False,0.5773494835932097,0.672704296545914,0.65,0.7414924149241492,0.990990990990991,0.5507963498553904,0.5299233701037471,0.6615677797544766,0.6926183298587716
M-1468,Wood,176.68,12.5,0.74,22.45,31.34,False,False,False,False,False,False,False,False,True,0.27935042048673847,0.07898062342038752,0.74,0.4358343583435834,0.31351351351351353,0.4081492636547987,0.3726689574107806,0.24453513223583845,0.20931224187988656
M-0539,Steel,64.94,95.39,0.35,49.97,94.84,False,False,False,False,False,False,True,False,False,0.030092127863659668,0.9518744734625106,0.35,1.0,0.9491491491491492,0.800085085085085,0.8047397346973582,0.5335181402939895,0.5442194678440445
M-1212,Paper,234.46,19.84,0.2,34.62,31.49,False,False,False,False,True,False,False,False,False,0.4082402016551786,0.15627632687447346,0.2,0.6853218532185321,0.315015015015015,0.7196916104296177,0.7161138189635115,0.292051602666528,0.26437987165674853
M-0368,Plastic,444.86,30.69,0.41,12.92,6.58,False,False,False,False,False,True,False,False,False,0.8775792455776394,0.2705349620893008,0.41,0.24046740467404676,0.06566566566566566,0.4147138762378615,0.37990579851144457,0.49092636534915757,0.4948591497702807
M-0262,Wood,494.45,88.93,0.39,46.46,80.59,False,False,False,False,False,False,False,False,True,0.9881996029355997,0.8838458298230835,0.39,0.9280442804428044,0.8065065065065066,0.7591759176150319,0.7596413925187099,0.8237127747225599,0.8805308678091199
M-1187,Cotton,171.42,26.74,0.91,28.08,50.98,False,False,True,False,False,False,False,False,False,0.26761694438867695,0.22893850042122998,0.91,0.551250512505125,0.5101101101101101,0.406739296492064,0.37111460699257137,0.320691376454977,0.2975709829825755
M-1345,Bamboo,278.01,51.51,0.05,37.7,53.23,False,True,False,False,False,False,False,False,False,0.5053871377902697,0.4897851727042965,0.05,0.7484624846248463,0.5326326326326326,0.7808142275116444,0.7834955055264953,0.47999058673714007,0.4821854936154802
M-0746,Plastic,350.7,87.2,0.5,34.54,7.83,False,False,False,False,False,True,False,False,False,0.6675366392290705,0.8656276326874475,0.5,0.6836818368183681,0.07817817817817818,0.652391284273203,0.6419218144462248,0.58387494712458,0.6025788108288486
M-0785,Plastic,236.1,31.4,0.56,32.32,84.04,False,False,False,False,False,True,False,False,False,0.41189854781503044,0.2780117944397641,0.56,0.6381713817138172,0.8410410410410412,0.5307987249241861,0.5078779512482324,0.4458596898260046,0.4426306281547508
M-1461,Steel,389.28,5.98,0.95,25.1,17.4,False,False,False,False,False,False,True,False,False,0.7535970019407079,0.010320134793597308,0.95,0.490159901599016,0.17397397397397396,0.3916985435620122,0.3545336530349889,0.3531498024919,0.33518759406374066
M-0726,Steel,350.42,7.39,0.48,47.66,49.72,False,False,False,False,False,False,True,False,False,0.6669120435432421,0.025168491996630155,0.48,0.9526445264452644,0.4974974974974975,0.7778369661174088,0.7802133670373459,0.3464632342939283,0.3274384187006264
M-0363,Aluminum,150.72,28.45,0.07,41.24,47.71,True,False,False,False,False,False,False,False,False,0.22144147761493677,0.2469460825610783,0.07,0.8210332103321033,0.4773773773773774,0.8238821884615243,0.8309737056457268,0.2773078005038704,0.24729303352173126
M-0006,Cotton,407.31,59.32,0.19,24.55,44.96,False,False,True,False,False,False,False,False,False,0.7938165027102991,0.5720303285593935,0.19,0.47888478884788854,0.4498498498498499,0.5853458883237481,0.568010845462442,0.6201278820295735,0.6445929414992837
M-1454,Glass,68.91,85.57,0.72,15.84,37.73,False,False,False,True,False,False,False,False,False,0.038948002409154775,0.8484625105307497,0.72,0.3003280032800328,0.37747747747747745,0.32644905422027193,0.28260249483016897,0.45605637469645877,0.4544477362502805
M-1406,Cotton,157.94,24.42,0.3,21.48,18.13,False,False,True,False,False,False,False,False,False,0.23754712351379687,0.20450716090985677,0.3,0.41594915949159494,0.18128128128128126,0.5414413675668288,0.5196104202586156,0.24938033985537555,0.21492743376948392
M-0421,Plastic,278.01,66.26,0.18,42.69,48.3,False,False,False,False,False,True,False,False,False,0.5053871377902697,0.6451137320977255,0.18,0.8507585075850758,0.4832832832832833,0.8081267762227171,0.8136049099392014,0.5142561103589474,0.5218963802157041
M-0579,Plastic,346.42,45.73,0.09,18.72,18.91,False,False,False,False,False,True,False,False,False,0.6579892480314082,0.4289174389216512,0.09,0.3593685936859368,0.18908908908908909,0.5697122473026532,0.5507762905724259,0.4822982988827949,0.48485993969526325
M-1203,Paper,319.2,69.37,0.5,22.09,60.3,False,False,False,False,True,False,False,False,False,0.5972696245733788,0.6778643639427128,0.5,0.4284542845428454,0.6034034034034034,0.4467322303853669,0.41520289157495843,0.6241321482070282,0.6492335523314736
M-1109,Wood,428.9,83.07,0.92,47.31,13.64,False,False,False,False,False,False,False,False,True,0.8419772914854223,0.8221356360572872,0.92,0.945469454694547,0.13633633633633635,0.6776480391830946,0.669764907955335,0.6151598464377609,0.638835402224828
M-0448,Wood,486.0,34.63,0.28,20.87,76.62,False,False,False,False,False,False,False,False,True,0.9693501974168506,0.3120261162594777,0.28,0.40344403444034443,0.7667667667667668,0.48138974398753,0.4534093989216472,0.6614906596960337,0.6925289541372963
M-0809,Wood,427.94,12.18,0.93,42.49,52.86,False,False,False,False,False,False,False,False,True,0.8398358205625822,0.07561078348778431,0.93,0.8466584665846659,0.528928928928929,0.5761021870579066,0.5578205720233823,0.4415262505449475,0.43760853312482123
M-1202,Plastic,149.28,69.1,0.05,49.85,6.33,False,False,False,False,False,True,False,False,False,0.21822927123067654,0.6750210614995787,0.05,0.997539975399754,0.06316316316316316,0.977207668923536,0.9999999999999999,0.32551625154824654,0.30316261116849746
M-1328,Steel,278.01,51.49,0.24,14.26,58.52,False,False,False,False,False,False,True,False,False,0.5053871377902697,0.48957455770850883,0.24,0.26793767937679375,0.5855855855855856,0.4302040490675177,0.3969821938008285,0.5385599426040102,0.5500624965980706
M-0972,Bamboo,104.62,20.33,0.05,35.65,93.08,False,True,False,False,False,False,False,False,False,0.11860625934105157,0.1614363942712721,0.05,0.7064370643706437,0.9315315315315316,0.7157090854692331,0.7117234760524779,0.3136775286335552,0.2894425178074381
M-0263,Steel,474.83,47.59,0.7,25.1,27.97,False,False,False,False,False,False,True,False,False,0.9444332909500546,0.4485046335299074,0.7,0.490159901599016,0.2797797797797798,0.45611796298143165,0.42554974061617823,0.594468239364041,0.6148555538165595
M-1184,Paper,321.57,47.02,0.44,26.24,33.72,False,False,False,False,True,False,False,False,False,0.6025563809141403,0.4425021061499579,0.44,0.5135301353013529,0.33733733733733734,0.5423843474470781,0.5206499630295164,0.48188492440976655,0.48438087312669026
M-1462,Steel,412.21,73.02,0.22,12.37,76.08,False,False,False,False,False,False,True,False,False,0.8047469272122956,0.716301600673968,0.22,0.22919229192291923,0.7613613613613613,0.3953792390176154,0.35859125853951795,0.7617200278401726,0.8086864399038616
M-0135,Bamboo,409.96,35.29,0.89,32.77,94.32,False,True,False,False,False,False,False,False,False,0.799727854736889,0.31897641112047176,0.89,0.6473964739647398,0.9439439439439439,0.42704348998444946,0.39349798759916516,0.6155956344423911,0.6393404442088528
M-0848,Plastic,85.74,14.68,0.23,42.77,1.18,False,False,False,False,False,True,False,False,False,0.07649066452519573,0.10193765796124683,0.23,0.85239852398524,0.011611611611611611,0.8412779532299828,0.8501508290267272,0.07953238279405322,0.01808780462547402
M-1100,Glass,340.61,27.94,0.5,35.78,1.36,False,False,False,True,False,False,False,False,False,0.6450288875504696,0.241575400168492,0.5,0.7091020910209103,0.013413413413413415,0.6741199132712048,0.6658754953990851,0.3420839742822282,0.3223632212620313
M-1118,Steel,124.17,30.6,0.15,9.05,34.58,False,False,False,False,False,False,True,False,False,0.1622164224051395,0.2695871946082561,0.15,0.16113161131611317,0.34594594594594597,0.4170843721950733,0.38251903765618395,0.3042072940122663,0.27846730501704675
M-1313,Aluminum,412.88,10.41,0.5,10.01,94.87,True,False,False,False,False,False,False,False,False,0.8062414954605277,0.05697135636057288,0.5,0.18081180811808117,0.9494494494494495,0.26354213992590375,0.21325379570723785,0.573933207215467,0.5910571626994604
M-0286,Glass,363.33,84.24,0.99,6.11,83.61,False,False,False,True,False,False,False,False,False,0.6957103660576858,0.8344566133108677,0.99,0.1008610086100861,0.8367367367367368,0.07984293149237798,0.01074344723958641,0.7928196892653324,0.8447283560231267
M-0709,Cotton,147.05,31.04,0.42,38.72,22.52,False,False,True,False,False,False,False,False,False,0.2132548127328292,0.2742207245155855,0.42,0.7693726937269373,0.22522522522522523,0.7131010937136398,0.7088484210986234,0.23872421370929647,0.20257787151982615
M-1335,Unknown,292.42,43.65,0.19,33.79,68.31,False,False,False,False,False,False,False,True,False,0.5375315086216512,0.40701347935973037,0.19,0.6683066830668306,0.6835835835835836,0.67562565148174,0.6675354239982161,0.5004767942035172,0.5059273009943763
M-0778,Cotton,188.28,65.96,0.91,7.32,54.76,False,False,True,False,False,False,False,False,False,0.30522652747105666,0.6419545071609098,0.91,0.12566625666256662,0.547947947947948,0.14760495920274516,0.08544443240723239,0.5285363260445212,0.5384459602535138
M-1062,Steel,393.97,67.39,0.85,26.69,5.65,False,False,False,False,False,False,True,False,False,0.7640589796783332,0.6570134793597304,0.85,0.5227552275522755,0.05635635635635636,0.4530175008957297,0.42213178545599883,0.5563711091793659,0.5707041544900723
M-0588,Glass,356.1,9.27,0.9,21.14,26.85,False,False,False,True,False,False,False,False,False,0.6795824131700462,0.044966301600673955,0.9,0.4089790897908979,0.2685685685685686,0.34853059701768185,0.306945228610783,0.366407854904376,0.3505525720428482
M-0010,Plastic,404.87,46.29,0.83,44.01,28.68,False,False,False,False,False,True,False,False,False,0.7883735974480804,0.4348146588037068,0.83,0.8778187781877819,0.2868868868868869,0.6490025782239804,0.6381860986054522,0.4977113892467247,0.5027224270851098
M-0675,Paper,493.98,40.24,0.32,13.03,46.92,False,False,False,False,True,False,False,False,False,0.9871511744629593,0.37110362257792756,0.32,0.24272242722427223,0.4694694694694695,0.4026865093876164,0.36664680696346086,0.6450108301357771,0.6734302049081476
M-0610,Cotton,316.56,21.65,0.18,29.74,87.54,False,False,True,False,False,False,False,False,False,0.5913805795355684,0.1753369839932603,0.18,0.585280852808528,0.8760760760760762,0.6095609040775093,0.5947055237915451,0.4850382771694525,0.488035346212597
M-1106,Paper,163.51,12.31,0.19,48.45,42.11,False,False,False,False,True,False,False,False,False,0.2499721162640255,0.07697978096040438,0.19,0.9688396883968841,0.42132132132132133,0.8821716809059983,0.8952321503477599,0.20181345945312631,0.15980138303614622
M-1239,Aluminum,246.58,8.02,0.73,21.79,79.22,True,False,False,False,False,False,False,False,False,0.43527627205603514,0.03180286436394271,0.73,0.4223042230422304,0.7927927927927928,0.355103254546059,0.3141909384740993,0.3798058340013277,0.3660797133894528
M-0224,Paper,146.72,73.6,0.71,35.38,41.33,False,False,False,False,True,False,False,False,False,0.21251868210310287,0.7224094355518113,0.71,0.7009020090200903,0.4135135135135135,0.5661898540607028,0.5468931977221613,0.43983734297991356,0.4356512299902315
