material_name,material_type,tensile_strength,weight_capacity,biodegradability_score,co2_emission_score,recyclability_percent,price_inr_per_unit,suitable_industries,material_type_encoded,cost_efficiency_index,co2_impact_index,durability_index,base_suitability_score
Organic Cotton,Textile,0.4964855860739993,28.36693864338724,9,1.0137184070623855,95,319.12484782612,"Fashion, Textiles, Medical",11,0.2953488372093023,1.0,0.0005001667222407469,0.48875470117946296
Natural Rubber,Elastomer,22.978888276985376,158.06058744995707,7,3.041388174009496,90,235.32949385769032,"Automotive, Footwear, Industrial",4,0.49302325581395345,0.75,0.04134711570523508,0.46031111145575665
Air Pillows (Recycled),Plastic,15.822610093895559,9.217303941138129,2,6.070277111569927,90,25.83504493359961,"Logistics, Electronics, E-commerce",10,0.9883720930232558,0.375,0.024674891630543518,0.4539140953961398
Seaweed Packaging,Edible Film,2.112604438154869,5.3090013605740545,10,1.017806893081446,100,430.0816848331967,"Food (Wrappers), Personal Care",3,0.0,1.0,0.003001000333444482,0.40090030010003336
PLA Bioplastic,Bioplastic,47.76454358758295,186.01001991614572,7,3.990185722438952,60,165.88851985429991,"Food Packaging, Electronics, 3D Printing",2,0.6511627906976745,0.625,0.083027675891964,0.4702571399768915
Organic Cotton,Textile,0.5156051095482452,28.846437619763503,9,1.0015680072193511,95,328.7733773918425,"Fashion, Textiles, Medical",11,0.2953488372093023,1.0,0.0005001667222407469,0.48875470117946296
Recycled Aluminum,Metal,323.94915568165766,974.9240059061518,1,2.0280555701619063,95,155.90624787459117,"Food & Beverage, Construction, Electronics",6,0.6906976744186046,0.875,0.4998332777592532,0.7071592856533574
Recycled Glass,Glass,72.12969902892051,450.9360893151803,1,4.058874031794369,100,62.0862719987691,"Food & Beverage, Cosmetics, Construction",5,0.9081395348837209,0.625,0.11637212404134713,0.5573534976775203
Bagasse Fiber,Bio-Fiber,19.446500389436526,158.82313480282622,9,1.9641152736758796,85,99.17648042824597,"Food Packaging, Disposable Utensils",1,0.8093023255813954,0.875,0.033011003667889297,0.6026939987747854
Bagasse Fiber,Bio-Fiber,19.718898254051393,139.09330895155244,9,2.0059964718625163,85,103.53065212616006,"Food Packaging, Disposable Utensils",1,0.8093023255813954,0.875,0.033011003667889297,0.6026939987747854
Recycled Aluminum,Metal,287.97378820496334,824.4094242055268,1,1.9790294943565776,95,146.16975555419643,"Food & Beverage, Construction, Electronics",6,0.6906976744186046,0.875,0.4998332777592532,0.7071592856533574
Organic Cotton,Textile,0.5053481060418191,27.72269538383327,9,0.9933362946252798,95,326.58723469267323,"Fashion, Textiles, Medical",11,0.2953488372093023,1.0,0.0005001667222407469,0.48875470117946296
Mushroom Mycelium,Bio-Composite,0.20494446176887704,20.74123146635995,10,1.0179593923512522,100,408.6894965102457,"Electronics, Cosmetics, Glassware",0,0.05813953488372092,1.0,0.0,0.4174418604651163
Wheat Straw,Bio-Fiber,16.31000339931389,138.29278623916704,8,1.9760073502382265,80,82.180931832677,"Food Packaging, Paper Products",1,0.8488372093023255,0.875,0.029676558852950986,0.6135541304465829
Recycled Steel,Metal,617.1643905935949,1928.6845152575459,1,2.943749593037574,90,50.53492411942772,"Construction, Automotive, Heavy Machinery",6,0.9279069767441861,0.75,1.0000000000000002,0.8783720930232559
Jute Composite,Natural Fiber,33.175079506292676,176.53028583573638,8,2.0064874321049007,75,132.97172135414473,"Textiles, Packaging, Agriculture",7,0.75,0.875,0.05801933977992665,0.592405801933978
Bamboo Composite,Natural Fiber,140.98507817298403,448.8759359444971,9,2.0040464512487106,80,217.60519301233057,"Construction, Furniture, Home Decor",7,0.5523255813953488,0.875,0.2330776925641881,0.5856209821878611
Hemp Fiber Board,Natural Fiber,62.521302903964894,302.82161827531735,8,2.001613451173659,70,348.36254074216777,"Automotive, Furniture, Packaging",7,0.2558139534883721,0.875,0.09969989996665557,0.45665415603650833
Recycled Aluminum,Metal,310.27187158804486,906.9584425504213,1,1.9620228110459395,95,150.79796787331648,"Food & Beverage, Construction, Electronics",6,0.6906976744186046,0.875,0.4998332777592532,0.7071592856533574
Bagasse Fiber,Bio-Fiber,18.146492881577185,147.16972119510237,9,1.9751203698454318,85,102.83397051633247,"Food Packaging, Disposable Utensils",1,0.8093023255813954,0.875,0.033011003667889297,0.6026939987747854
Silicone (Food Grade),Elastomer,9.084015185208898,81.3597066133845,1,4.995143997991106,50,297.6238452092944,"Kitchenware, Medical, Baby Products",4,0.34883720930232553,0.5,0.01633877959319773,0.309552796668657
Mushroom Mycelium,Bio-Composite,0.2139023764538136,21.42388131510728,10,1.0090720698142541,100,444.0234631087385,"Electronics, Cosmetics, Glassware",0,0.05813953488372092,1.0,0.0,0.4174418604651163
Cork Sheet,Natural Wood,16.46077526084533,122.83878813722404,10,0.9848699793446265,70,273.02208429466265,"Home Decor, Flooring, Fashion",8,0.413953488372093,1.0,0.024674891630543518,0.531588514000791
Mushroom Mycelium,Bio-Composite,0.21670698860450335,19.05979649045158,10,0.9964558436781019,100,435.98473368780856,"Electronics, Cosmetics, Glassware",0,0.05813953488372092,1.0,0.0,0.4174418604651163
Natural Rubber,Elastomer,23.6719199491957,175.87941214208254,7,2.9411779451680173,90,243.82324270429356,"Automotive, Footwear, Industrial",4,0.49302325581395345,0.75,0.04134711570523508,0.46031111145575665
Mushroom Mycelium,Bio-Composite,0.1894025800719618,19.82397429344695,10,1.010293718727277,100,418.9821653813567,"Electronics, Cosmetics, Glassware",0,0.05813953488372092,1.0,0.0,0.4174418604651163
Hemp Fiber Board,Natural Fiber,62.438256851729655,306.50036757970065,8,1.9846694483839724,70,325.5491004444235,"Automotive, Furniture, Packaging",7,0.2558139534883721,0.875,0.09969989996665557,0.45665415603650833
Styrofoam (EPS),Plastic,0.3907457607593072,10.034579224000534,1,8.988970252478214,10,20.584192325318078,"Electronics, Logistics (Avoid if possible)",10,1.0,0.0,0.00033344448149383137,0.3001000333444481
Recycled Aluminum,Metal,297.62119679442424,855.1088128290285,1,2.001139990175316,95,158.75398298219397,"Food & Beverage, Construction, Electronics",6,0.6906976744186046,0.875,0.4998332777592532,0.7071592856533574
Bagasse Fiber,Bio-Fiber,20.53816300482657,161.42577335652254,9,1.9618421377363622,85,98.6816175032048,"Food Packaging, Disposable Utensils",1,0.8093023255813954,0.875,0.033011003667889297,0.6026939987747854
Bagasse Fiber,Bio-Fiber,19.467684111221054,143.33125239158846,9,1.9959775827687123,85,97.29489513076734,"Food Packaging, Disposable Utensils",1,0.8093023255813954,0.875,0.033011003667889297,0.6026939987747854
Jute Composite,Natural Fiber,38.06702282256604,187.2443559998552,8,1.9978905148180144,75,126.2168820574246,"Textiles, Packaging, Agriculture",7,0.75,0.875,0.05801933977992665,0.592405801933978
Seaweed Packaging,Edible Film,2.0778199384168023,5.114638386156742,10,1.0146784086996734,100,431.0262806117858,"Food (Wrappers), Personal Care",3,0.0,1.0,0.003001000333444482,0.40090030010003336
Wheat Straw,Bio-Fiber,18.35516920669805,137.41153658223115,8,1.9884114660957253,80,84.29062065531657,"Food Packaging, Paper Products",1,0.8488372093023255,0.875,0.029676558852950986,0.6135541304465829
Air Pillows (Recycled),Plastic,14.68915071298358,10.821375863564457,2,5.979385886275626,90,25.3803329176758,"Logistics, Electronics, E-commerce",10,0.9883720930232558,0.375,0.024674891630543518,0.4539140953961398
Recycled Steel,Metal,571.4115457263962,1908.5424074884868,1,2.9512904915077,90,49.7276644391067,"Construction, Automotive, Heavy Machinery",6,0.9279069767441861,0.75,1.0000000000000002,0.8783720930232559
Corrugated Cardboard,Paper,4.51997907898999,50.369571000355464,8,0.9992971170582943,100,35.463352635448054,"Logistics, Retail, Electronics",9,0.9674418604651163,1.0,0.008002667555851951,0.6926333584062905
Seaweed Packaging,Edible Film,1.9211913303026706,5.074783207636468,10,1.010857491468153,100,453.5467614826862,"Food (Wrappers), Personal Care",3,0.0,1.0,0.003001000333444482,0.40090030010003336
Recycled Aluminum,Metal,282.8762089484913,932.0658195085896,1,1.9649325684355692,95,155.47946043766112,"Food & Beverage, Construction, Electronics",6,0.6906976744186046,0.875,0.4998332777592532,0.7071592856533574
Styrofoam (EPS),Plastic,0.3841682454062238,9.507985542505983,1,8.936317722820771,10,20.029627423082243,"Electronics, Logistics (Avoid if possible)",10,1.0,0.0,0.00033344448149383137,0.3001000333444481
Hemp Fiber Board,Natural Fiber,57.371327260555,278.1233031341823,8,1.9784485873357869,70,329.1888154540618,"Automotive, Furniture, Packaging",7,0.2558139534883721,0.875,0.09969989996665557,0.45665415603650833
Natural Rubber,Elastomer,25.936240923404096,167.36827357605264,7,2.956454673869403,90,228.1250132665309,"Automotive, Footwear, Industrial",4,0.49302325581395345,0.75,0.04134711570523508,0.46031111145575665
Silicone (Food Grade),Elastomer,9.384408699915653,77.66675927874508,1,4.951733297385821,50,300.8344407825969,"Kitchenware, Medical, Baby Products",4,0.34883720930232553,0.5,0.01633877959319773,0.309552796668657
Bamboo Composite,Natural Fiber,132.74425379370595,426.68267188272114,9,1.9791309800345323,80,209.78404069288553,"Construction, Furniture, Home Decor",7,0.5523255813953488,0.875,0.2330776925641881,0.5856209821878611
Bamboo Composite,Natural Fiber,128.9360663629444,421.54014862286715,9,2.021441247495494,80,209.31533108798953,"Construction, Furniture, Home Decor",7,0.5523255813953488,0.875,0.2330776925641881,0.5856209821878611
Natural Rubber,Elastomer,27.136642607380367,162.6932738312038,7,3.0480880436458886,90,249.81462571799156,"Automotive, Footwear, Industrial",4,0.49302325581395345,0.75,0.04134711570523508,0.46031111145575665
Seaweed Packaging,Edible Film,1.8170632091589485,5.03699414849949,10,1.0086748430391892,100,434.9926914305471,"Food (Wrappers), Personal Care",3,0.0,1.0,0.003001000333444482,0.40090030010003336
Bagasse Fiber,Bio-Fiber,21.084252043259575,141.45008244762843,9,1.9915155741108017,85,98.42556121235783,"Food Packaging, Disposable Utensils",1,0.8093023255813954,0.875,0.033011003667889297,0.6026939987747854
Organic Cotton,Textile,0.5339517030462556,31.514489986173636,9,0.9990480109945897,95,312.31575918483105,"Fashion, Textiles, Medical",11,0.2953488372093023,1.0,0.0005001667222407469,0.48875470117946296
Corrugated Cardboard,Paper,4.829947344879485,49.002797271391145,8,0.9890379898939189,100,32.99899013684637,"Logistics, Retail, Electronics",9,0.9674418604651163,1.0,0.008002667555851951,0.6926333584062905
Natural Rubber,Elastomer,25.82208824650921,156.32805077192586,7,2.964279326114494,90,241.40412263699972,"Automotive, Footwear, Industrial",4,0.49302325581395345,0.75,0.04134711570523508,0.46031111145575665
Styrofoam (EPS),Plastic,0.38379208608440085,10.84297700706415,1,8.939366602068855,10,19.929787972410004,"Electronics, Logistics (Avoid if possible)",10,1.0,0.0,0.00033344448149383137,0.3001000333444481
PLA Bioplastic,Bioplastic,45.44707800836936,196.4546292372471,7,3.9250906982949894,60,165.65420705779175,"Food Packaging, Electronics, 3D Printing",2,0.6511627906976745,0.625,0.083027675891964,0.4702571399768915
Kraft Paper,Paper,33.41987441426767,15.112419098341226,9,2.0196453807393806,100,41.649571839964125,"Retail, Food, Fashion",9,0.9534883720930233,0.875,0.05801933977992665,0.653452313561885
Recycled Steel,Metal,600.7437527638974,2114.774115974441,1,2.991728487035269,90,50.23618602891081,"Construction, Automotive, Heavy Machinery",6,0.9279069767441861,0.75,1.0000000000000002,0.8783720930232559
Seaweed Packaging,Edible Film,2.1618806604507252,5.493075151939552,10,1.0075332126076442,100,444.98326163209896,"Food (Wrappers), Personal Care",3,0.0,1.0,0.003001000333444482,0.40090030010003336
Natural Rubber,Elastomer,23.25977693018769,154.33471512192776,7,2.9776697644987142,90,245.74662587161063,"Automotive, Footwear, Industrial",4,0.49302325581395345,0.75,0.04134711570523508,0.46031111145575665
Recycled Steel,Metal,653.8213633129416,1848.854878208136,1,2.953089871780631,90,51.48365135127964,"Construction, Automotive, Heavy Machinery",6,0.9279069767441861,0.75,1.0000000000000002,0.8783720930232559
Styrofoam (EPS),Plastic,0.39857166774915087,10.929320292261245,1,9.15017050732446,10,20.61571625022954,"Electronics, Logistics (Avoid if possible)",10,1.0,0.0,0.00033344448149383137,0.3001000333444481
Recycled Steel,Metal,620.7079487763854,2181.497269318478,1,3.05118618170756,90,50.01301598051536,"Construction, Automotive, Heavy Machinery",6,0.9279069767441861,0.75,1.0000000000000002,0.8783720930232559
PLA Bioplastic,Bioplastic,51.66133598297725,201.56505039536466,7,3.973522616684684,60,174.5933516084602,"Food Packaging, Electronics, 3D Printing",2,0.6511627906976745,0.625,0.083027675891964,0.4702571399768915
Mushroom Mycelium,Bio-Composite,0.1902239514181111,19.489657668886743,10,1.0107210501854114,100,420.94391238121113,"Electronics, Cosmetics, Glassware",0,0.05813953488372092,1.0,0.0,0.4174418604651163
Recycled PET,Plastic,23.462165421584384,234.87805539933802,2,5.018033502291889,98,75.1940807644761,"Beverages, Textiles, Packaging",10,0.8686046511627907,0.5,0.04134711570523508,0.4729855300604078
Recycled Steel,Metal,632.3207411047426,1870.3428145702949,1,3.013406926424011,90,53.39381900602708,"Construction, Automotive, Heavy Machinery",6,0.9279069767441861,0.75,1.0000000000000002,0.8783720930232559
Recycled PET,Plastic,25.729409130610865,257.0361094200876,2,4.956371368163296,98,72.84837670526763,"Beverages, Textiles, Packaging",10,0.8686046511627907,0.5,0.04134711570523508,0.4729855300604078
Natural Rubber,Elastomer,23.536090586892215,148.39056823606222,7,2.945324377051718,90,249.62863084010507,"Automotive, Footwear, Industrial",4,0.49302325581395345,0.75,0.04134711570523508,0.46031111145575665
Cork Sheet,Natural Wood,15.762675015406685,122.99126304276582,10,1.014161710103753,70,281.3749186268178,"Home Decor, Flooring, Fashion",8,0.413953488372093,1.0,0.024674891630543518,0.531588514000791
Silicone (Food Grade),Elastomer,10.525391214155942,79.02193493597031,1,4.973195272575991,50,297.49411670055287,"Kitchenware, Medical, Baby Products",4,0.34883720930232553,0.5,0.01633877959319773,0.309552796668657
Recycled PET,Plastic,25.51009098110604,263.86195786828404,2,5.041180352566224,98,78.09820094746875,"Beverages, Textiles, Packaging",10,0.8686046511627907,0.5,0.04134711570523508,0.4729855300604078
Recycled Steel,Metal,602.5592648964267,2085.2099347244266,1,2.981333410025258,90,51.33697357422719,"Construction, Automotive, Heavy Machinery",6,0.9279069767441861,0.75,1.0000000000000002,0.8783720930232559
Air Pillows (Recycled),Plastic,13.794926610919484,10.20673089261377,2,6.068797193836384,90,25.827323911180137,"Logistics, Electronics, E-commerce",10,0.9883720930232558,0.375,0.024674891630543518,0.4539140953961398
Organic Cotton,Textile,0.5379759742959745,31.991822956222002,9,0.983161439656735,95,310.10777972519895,"Fashion, Textiles, Medical",11,0.2953488372093023,1.0,0.0005001667222407469,0.48875470117946296
Organic Cotton,Textile,0.5224529413365414,31.06261459929825,9,0.9814301576342579,95,334.41170483494363,"Fashion, Textiles, Medical",11,0.2953488372093023,1.0,0.0005001667222407469,0.48875470117946296
Wheat Straw,Bio-Fiber,19.50213053161201,141.95131975398147,8,1.9613090536963558,80,83.87138143791856,"Food Packaging, Paper Products",1,0.8488372093023255,0.875,0.029676558852950986,0.6135541304465829
Recycled Steel,Metal,642.1174092177187,1995.2363950881465,1,2.9505008734430835,90,51.34137951248177,"Construction, Automotive, Heavy Machinery",6,0.9279069767441861,0.75,1.0000000000000002,0.8783720930232559
Wheat Straw,Bio-Fiber,17.272292600620297,152.39876863340632,8,1.9784927080045946,80,81.62241407968448,"Food Packaging, Paper Products",1,0.8488372093023255,0.875,0.029676558852950986,0.6135541304465829
Jute Composite,Natural Fiber,36.67376728829421,173.2960011761252,8,1.9800732740538574,75,126.09319800487961,"Textiles, Packaging, Agriculture",7,0.75,0.875,0.05801933977992665,0.592405801933978
PLA Bioplastic,Bioplastic,47.75245126634292,191.89135101776472,7,3.945274088384367,60,167.29781389619393,"Food Packaging, Electronics, 3D Printing",2,0.6511627906976745,0.625,0.083027675891964,0.4702571399768915
Silicone (Food Grade),Elastomer,9.035113663745305,72.89392424044438,1,4.992873109907871,50,298.10129683414016,"Kitchenware, Medical, Baby Products",4,0.34883720930232553,0.5,0.01633877959319773,0.309552796668657
Seaweed Packaging,Edible Film,2.1413937692937317,4.758887479377431,10,1.001018992274845,100,464.8651414288518,"Food (Wrappers), Personal Care",3,0.0,1.0,0.003001000333444482,0.40090030010003336
Styrofoam (EPS),Plastic,0.36615250350152345,10.855353679464198,1,8.90198850764892,10,19.55672935465744,"Electronics, Logistics (Avoid if possible)",10,1.0,0.0,0.00033344448149383137,0.3001000333444481
Cork Sheet,Natural Wood,14.127701066686587,115.57352280492016,10,1.0158881350491824,70,261.7878884450929,"Home Decor, Flooring, Fashion",8,0.413953488372093,1.0,0.024674891630543518,0.531588514000791
Recycled Steel,Metal,595.3737809504979,1915.5217807186432,1,3.039847357987334,90,49.03662777172485,"Construction, Automotive, Heavy Machinery",6,0.9279069767441861,0.75,1.0000000000000002,0.8783720930232559
