Material_ID,Material_Type,Strength,Weight_Capacity,Biodegradability_Score,CO2_Emission_Score,Recyclability_Percent,Material_Type_Aluminum,Material_Type_Bamboo,Material_Type_Cotton,Material_Type_Glass,Material_Type_Paper,Material_Type_Plastic,Material_Type_Steel,Material_Type_Wood,CO2_Impact_Index,Cost_Efficiency_Index,Material_Suitability_Score,Predicted_Cost,Predicted_CO2,Cost_Score,CO2_Score,Material_Rank,Material_Rank_Position
M-0504,Cotton,0.1224207544223605,0.3453032855939342,0.51,0.7802378023780238,0.9047047047047048,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0743529917781659,0.3545300754428603,0.4733797131803556,0.2888623642006316,0.1259811,0.03308263268101542,0.14522499,0.9108461894292219,92
M-0072,Plastic,0.0014053402931138,0.4918913226621735,0.36,0.2763427634276342,0.5206206206206206,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1324730224279219,0.0028570079839993,0.2647483223034317,0.009161994237502294,0.16011287,0.0,0.1793608,0.910319596529007,93
M-0136,Steel,0.1760021414709228,0.5824557708508846,0.93,0.509430094300943,0.9324324324324323,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0344209523176312,0.3021720242238909,0.6291305863180989,0.8016066992001679,0.06798766,0.09372943302774812,0.08722462,0.9095229746859055,94
M-0877,Plastic,0.1984652791719645,0.6731255265374896,0.33,0.50820008200082,0.8903903903903904,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0557036125916814,0.2948409717157552,0.4455032287859029,0.39619177844481945,0.11658342,0.045777430288101446,0.13582619,0.9091981921831245,95
M-0844,Bamboo,0.1012737290593142,0.8401432181971357,0.31,0.490159901599016,0.8954954954954956,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0512239176445818,0.1205432672936051,0.4021581402723744,0.2565169168157205,0.13382077,0.02925685098870237,0.15306558,0.9088387859309532,96
M-1491,Aluminum,0.7943741774297888,0.9046967144060656,0.98,0.1678966789667896,0.7107107107107107,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0485707109323345,0.878054807457202,0.8249628841851286,1.2205431360485461,0.020458894,0.1432807448789813,0.0396902,0.9085145274407994,97
M-1491,Aluminum,0.7943741774297888,0.9046967144060656,0.98,0.1678966789667896,0.7107107107107107,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0485707109323345,0.878054807457202,0.8249628841851286,1.2205431360485461,0.020458894,0.1432807448789813,0.0396902,0.9085145274407994,98
M-0972,Bamboo,0.1186062593410515,0.1614363942712721,0.05,0.7064370643706437,0.9315315315315316,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0483686638668188,0.7346888859080007,0.34190196319588,0.6545407462289792,0.08762031,0.07633464408745932,0.10685961,0.9084028732139341,99
M-0846,Aluminum,0.5773494835932097,0.672704296545914,0.65,0.7414924149241492,0.990990990990991,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066801118461635,0.8582502420564841,0.7232370907345811,1.178429103967777,0.026205322,0.13829954641210673,0.04543731,0.908131571848454,100
M-0338,Glass,0.1644471212830979,0.6829191238416175,0.61,0.4671996719967199,0.619019019019019,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1779941893513029,0.2407999347830559,0.4344845542189448,0.32820077337714,0.1269915,0.0377355337165538,0.1462355,0.908014485238853,101
M-1070,Steel,0.3801557027816815,0.7731676495366471,0.5,0.0256252562525625,0.5671671671671672,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0110914522558638,0.4916853561115098,0.4722124312628227,0.6664102159014577,0.087306395,0.07773855108030607,0.106545664,0.907857892274817,102
M-0281,Paper,0.0339066229449686,0.6771272114574558,0.67,0.5440754407544075,0.6671671671671672,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1810861702210615,0.0500741548959949,0.4147127993281376,0.09446916588907901,0.15540145,0.010090032505775628,0.17464884,0.9076305656195754,103
M-0103,Plastic,0.2074773026389167,0.6127843302443134,0.61,0.2849528495284952,0.9091091091091092,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0258996183555429,0.3385807270487316,0.5387236537882995,0.48338548774990125,0.10968552,0.05609060026143938,0.12892744,0.9074909801436715,104
M-0484,Wood,0.0280175779071583,0.9581929233361416,0.91,0.5358753587535875,0.5442442442442442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.244228279119628,0.0292399870473083,0.4474803044361366,0.03808680391809847,0.16376548,0.0034211926646989556,0.18301386,0.9067824754621604,105
M-1352,Cotton,0.5318209194940775,0.5710825610783488,0.58,0.595120951209512,0.9890890890890892,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0064933116798635,0.9312488674859882,0.6834550945243577,1.1275936206061248,0.035594366,0.1322867848864888,0.054827474,0.9064428705279184,106
M-1398,Bamboo,0.3559303129670525,0.4301811288963774,0.9,0.490159901599016,0.9218218218218218,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0383198081230061,0.827394466339603,0.6889186717333675,1.054384388244434,0.045118168,0.12362768249273723,0.064352416,0.9060099510025957,107
M-0068,Aluminum,0.3972874701644024,0.3946925021061499,0.82,0.9592045920459203,0.9332332332332332,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0640429892787416,1.006572107329892,0.684884958035731,1.4180763651668615,0.002503876,0.166644744226131,0.021733042,0.9058111069605782,108
M-0653,Bamboo,0.0335720181132748,0.0,0.25,0.1260762607626076,0.5727727727727728,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0538632113047857,33572.01811327487,0.2602606390771418,0.08641884314853467,0.16007614,0.009137849745973911,0.17932408,0.9057690373371914,109
M-1389,Bamboo,0.1849026299939771,0.2915964616680707,0.68,0.0817958179581795,0.5393393393393393,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0376801155398941,0.6341023304395367,0.4397628537993926,0.6216849511990561,0.096861325,0.07244849907248863,0.11610173,0.9057248870189505,110
M-0994,Paper,0.0078297530616342,0.6967144060657119,0.99,0.7398523985239852,0.3013013013013013,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5169339080778195,0.0112380937660731,0.390522291615044,0.09467454513040066,0.1599367,0.010114324522271158,0.17918462,0.9053505299328494,111
M-0736,Glass,0.3646300385910905,0.9674599831508004,0.74,0.010250102501025,0.6791791791791792,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0032884462978763,0.3768937920406603,0.5716057691901899,0.6416333214794909,0.095497236,0.07480796898187596,0.11473748,0.9052272750696471,112
M-1279,Steel,0.2542773650984853,0.9681971356360572,0.73,0.3630586305863058,0.5247247247247248,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1725527905929709,0.2626294719431968,0.4781283634568115,0.5869179123579373,0.102362275,0.06833629437451505,0.12160334,0.9050301828574889,113
M-1198,Glass,0.1447723571795043,0.7153538331929234,0.74,0.4825748257482575,0.7294294294294295,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1305705459456997,0.2023783868675711,0.4987377717006306,0.36527362810326236,0.12859595,0.042120467621012445,0.14784014,0.9050196950644632,114
M-0673,Wood,0.038501862633563,0.8170808761583825,0.6,0.1715867158671586,0.3905905905905906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1045665591791053,0.0471211805781137,0.3125779222306024,0.05104264651871818,0.16662137,0.004953594577094903,0.18587008,0.9045881621183053,115
M-0652,Cotton,0.1650271029913672,0.7659014321819715,0.52,0.541410414104141,0.6910910910910911,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1672465002928307,0.2154675270076153,0.4293381685238742,0.26282602423160356,0.14164163,0.030003084836059256,0.16088738,0.9045547698449823,116
M-0234,Paper,0.0721854156907359,0.1489048020219039,0.23,0.7263222632226322,0.8356356356356357,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1193814971182744,0.4847723507786317,0.3485648569669851,0.3639832459466237,0.13117643,0.04196784272848248,0.15042092,0.9038056191054052,117
M-0415,Glass,0.1581342434584755,0.6080454928390902,0.61,0.6172611726117261,0.7116116116116116,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1780109547842225,0.2600693291069162,0.4597371808668736,0.35718806427116534,0.13212547,0.04116411658611238,0.15137008,0.903732902544308,118
M-0107,Wood,0.0334604831693769,0.9028011794439764,0.35,0.1660516605166051,0.6284284284284284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.061700076460224,0.0370629180248377,0.3069127217962792,0.06794697208304265,0.16662137,0.006953018437129715,0.18587008,0.9035884501882878,119
M-1234,Aluminum,0.4815855807624528,0.9216512215669757,0.84,0.006150061500615,0.4773773773773774,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032141612707418,0.52252419024572,0.5878474455181943,0.8469666478314432,0.074715614,0.09909455470848105,0.093953386,0.9034760296711921,120
M-1087,Aluminum,0.1253429699524861,0.9085930918281382,0.38,0.1650266502665026,0.6061061061061062,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0650029898697385,0.1379526579358331,0.3459690198128263,0.3670993075285,0.13239942,0.04233640684850216,0.15164407,0.9030097635876775,121
M-1454,Glass,0.0389480024091547,0.8484625105307497,0.72,0.3003280032800328,0.3774774774774774,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1869609461860384,0.0459041572510185,0.3448224442069051,0.07047239141574622,0.16778593,0.007251722082607127,0.18703479,0.9028567460849324,122
M-0208,Paper,0.0439001539182225,0.6264743049705139,0.5,0.3886838868388683,0.6777777777777778,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1252425857591909,0.0700748354642467,0.3708933949006223,0.08634305334183599,0.16713837,0.009128885416265274,0.18638715,0.9022419815520069,123
M-0246,Wood,0.0886925873876285,0.4925231676495367,0.44,0.3314883148831488,0.58008008008008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.139198546640121,0.1800776351968562,0.3415010589790754,0.182515611104444,0.15609725,0.02050406308540282,0.1753447,0.9020756156664661,124
M-0023,Plastic,0.1247406812554373,0.4878896377422072,0.34,0.2954079540795408,0.6365365365365365,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1073699981244056,0.2556734472969086,0.3428572334631359,0.3057108298418196,0.1416212,0.03507544949466356,0.16086695,0.9020288022616785,125
M-1319,Plastic,0.1621048874612416,0.777379949452401,0.92,0.3843788437884379,0.4493493493493493,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2116584604284481,0.2085269616851696,0.4756467597893015,0.2503620403768209,0.14831778,0.02852885940094726,0.16756432,0.9019534115075075,126
M-0689,Bamboo,0.1993798657119275,0.9526116259477676,0.99,0.2361623616236162,0.2796796796796797,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1701125479723265,0.2092979457558225,0.4606558501886749,0.6393412016565249,0.10405348,0.07453685972959269,0.12329475,0.9010841959522642,127
M-0503,Steel,0.1145240803943875,0.2600042122999157,0.34,0.1035260352603526,0.2653653653653654,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0760538110886614,0.4404684020806635,0.2274192417673646,0.4831554762533355,0.12258825,0.05606339477059824,0.14183173,0.9010524396968008,128
M-0843,Aluminum,0.1256552677954003,0.3992207245155854,0.5,0.3364083640836409,0.7254254254254254,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0923691834515942,0.3147505761312715,0.4178897347457877,0.2979962042416233,0.14506543,0.03416297260006205,0.16431157,0.9007627272452914,129
M-0960,Bamboo,0.6494456713288272,0.6107834877843303,0.65,0.047560475604756,0.8414414414414414,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075411204562496,1.0632975858387357,0.7072107009639633,1.2534516996442848,0.034623634,0.14717313129820975,0.053856626,0.8994851212743991,130
M-0960,Bamboo,0.6494456713288272,0.6107834877843303,0.65,0.047560475604756,0.8414414414414414,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075411204562496,1.0632975858387357,0.7072107009639633,1.2534516996442848,0.034623634,0.14717313129820975,0.053856626,0.8994851212743991,131
M-0548,Paper,0.1017421758236855,0.6225779275484415,0.15,0.977859778597786,0.4877877877877878,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5008717204289159,0.1634205260115701,0.2320332066658105,0.31024865808610513,0.14632909,0.035612178512916294,0.16557539,0.8994062181966974,132
M-0248,Aluminum,0.1341096165428628,0.865943555181129,0.39,0.8890938909389094,0.9123123123123122,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0779625874336822,0.1548709045405467,0.4443375403108388,0.18821898322664343,0.16089708,0.021178651270562315,0.18014511,0.8993381170345873,133
M-0869,Bamboo,0.5566709049945348,0.4918913226621735,0.5,0.2624026240262402,0.971971971971972,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073546281008355,1.1316926069953128,0.6642599535894056,1.1820949386940154,0.04381891,0.1387331370567435,0.063053,0.8991069329750958,134
M-0191,Bamboo,0.271855272256798,0.5539174389216512,0.76,0.4585895858958589,0.8126126126126126,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0859339043840888,0.4907857423667574,0.5805258926865029,0.9247932152341494,0.074401185,0.10829979009142825,0.09363892,0.8990306453073457,135
M-0744,Steel,0.070244707666912,0.3966933445661331,0.8,0.4973349733497334,0.5698698698698699,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2139187568051856,0.1770751426863397,0.4390588440277257,0.2333842013656192,0.15705174,0.02652074045638154,0.17629932,0.8985899704361959,136
M-1220,Glass,0.0230654263980905,0.1697556866048862,0.43,0.7658876588765887,0.8957957957957958,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0798087140030559,0.1358734484007453,0.4069649092979749,0.3312799926611969,0.14555293,0.03809974017267033,0.16479914,0.8985505604618559,137
M-0945,Steel,0.3657007740525106,0.3545703454085931,0.44,0.6910619106191062,0.9367367367367369,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0437188315827102,1.0313884040208958,0.5593013306420253,0.9295852849245226,0.07676341,0.10886659049061737,0.09600142,0.8975659965323021,138
M-1231,Bamboo,0.1835865176559816,0.153748946925021,0.98,0.5912259122591226,0.2003003003003003,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4728031844883013,1.194059063613927,0.4275246971524827,0.7474197150958456,0.09981931,0.0873202599134915,0.11906006,0.8968098391072515,139
M-1288,Wood,0.1485868522608133,0.3555181128896377,0.97,0.490159901599016,0.8557557557557558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0707027445649831,0.4179433590872469,0.607161467631052,0.5772972323930486,0.1201408,0.06719837159857459,0.13938397,0.8967088283551469,140
M-0830,Cotton,0.545539717593522,0.945134793597304,0.65,0.3542435424354243,0.706006006006006,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1041454738871712,0.5772077634655335,0.6250176888392107,1.0175971719352817,0.0681827,0.1192765335662157,0.08741968,0.8966518925913676,141
M-0774,Paper,0.0985745834169845,0.3325610783487784,0.6,0.0957359573595736,0.7291291291291292,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0259320821436442,0.2964095723313446,0.4381685721055325,0.6815940665559783,0.10825025,0.0795344791799118,0.12749201,0.896486755113337,142
M-1090,Plastic,0.2222445292110018,0.6543807919123842,0.27,0.2837228372283722,0.8697697697697697,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.036949290413825,0.3396251728849423,0.4308287426153316,0.9653747448109725,0.0749413,0.11309972595422592,0.09417909,0.8963605938293083,143
M-1381,Wood,0.1596288117067077,0.7506318449873631,0.56,0.4100041000410004,0.778978978978979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0906195248138667,0.2126589753868218,0.4655452183763768,0.22456591688603733,0.16436395,0.025477724080131617,0.18361239,0.8954549422836074,144
M-0886,Steel,0.2323049811505945,0.6169966301600674,0.95,0.098810988109881,0.0436436436436436,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0944985165567371,0.3765087089399804,0.3910150855533308,0.4736700689611191,0.13539788,0.05494147188819523,0.15464288,0.8952078240744418,145
M-0498,Paper,0.0294229182002721,0.1470092670598146,0.12,0.9805248052480526,0.8634634634634635,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1338774608967311,0.2001419274226658,0.3068082063191479,0.16298977578377497,0.17334476,0.018194570116949315,0.19259427,0.8946055775022744,146
M-0643,Aluminum,0.1671685739142073,0.7714827295703455,0.65,0.4907749077490775,0.8109109109109109,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0928001802540547,0.2166845099990725,0.5051407028389562,0.33174698066180314,0.15411867,0.03815497496729193,0.1733659,0.8942395595758901,147
M-1033,Aluminum,0.459992415623815,0.8553074978938501,0.5,0.7617876178761788,0.8798798798798799,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0915060201653067,0.5378087751454836,0.5979609302134901,0.6474884046946293,0.119052455,0.07550050137769916,0.1382955,0.8931019985758675,148
M-0015,Cotton,0.0304267326953534,0.6073083403538333,0.49,0.9723247232472324,0.7933933933933934,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2008887115898185,0.0501008805127648,0.3971887110961594,0.056682633984275956,0.18951876,0.005620685699188074,0.2087702,0.8928045568453256,149
M-1088,Cotton,0.3363224698297976,0.7590564448188711,0.5,0.1869618696186961,0.6923923923923924,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0575108934272525,0.4430790740878011,0.4922467056496368,0.8342345144852084,0.09824526,0.09758861286509087,0.117485836,0.8924627754933235,150
M-0732,Aluminum,0.1174239889357335,0.2350463352990732,0.47,0.013120131201312,0.1381381381381381,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113077407050346,0.4995759206813545,0.2294110370157348,0.5249428768085488,0.13544573,0.061005959642588994,0.15469073,0.8921516563829482,151
M-0583,Paper,0.2260813312810903,0.1185762426284751,0.44,0.8159081590815909,0.9429429429429428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0465533183860367,1.906616533405535,0.505315415395319,0.9087243706044759,0.09062823,0.10639918593934267,0.109867886,0.8918664641759242,152
M-1119,Steel,0.1290013161123379,0.1910278011794439,0.6,0.502050020500205,0.357957957957958,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3223372203692007,0.6752977316292734,0.3389879138323226,0.4374572726494755,0.14659645,0.050658264687259244,0.16584277,0.8917494818912947,153
M-0245,Bamboo,0.3591202123625331,0.5114785172704297,0.49,0.4727347273472734,0.9292292292292292,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0334558010244767,0.702120417800932,0.569416853713782,0.8115918936938307,0.103882514,0.0949104701558931,0.12312375,0.8909828898767539,154
M-0970,Glass,0.2368556068616297,0.7327295703454086,0.92,0.1482164821648216,0.9862862862862862,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0020325984040621,0.3232506141377125,0.6666281286305378,1.42740786248229,0.031586085,0.16774846281645997,0.050818715,0.8907164109695042,155
M-0233,Paper,0.1037721118026277,0.9443976411120472,0.22,0.4444444444444445,0.9355355355355356,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0286508730953175,0.1098816826763263,0.3881695053817117,0.28181457791718484,0.16714808,0.032249028761005216,0.18639687,0.8906770521010876,156
M-0904,Bamboo,0.3582725467889089,0.4277590564448188,0.85,0.0592455924559245,0.812912912912913,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0110840853153276,0.8375549362101935,0.6421828925894375,1.5344906935618616,0.019255538,0.18041409485518656,0.038486697,0.8905496041825427,157
M-1255,Steel,0.269758415311517,0.8977464195450716,0.87,0.081180811808118,0.5688688688688689,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0349995752209774,0.3004836432147202,0.5395640267852675,0.6361145601939867,0.12718931,0.0741552163505991,0.14643332,0.8897057300138255,158
M-1176,Bamboo,0.0901202346695219,0.6197346251053075,0.26,0.1537515375153751,0.2607607607607607,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1136591696247292,0.1454172247306396,0.192276322096037,0.29066353126513894,0.16835928,0.0332956726151424,0.1876082,0.8895480650267146,159
M-0822,Paper,0.1654286287893997,0.610256950294861,0.67,0.3025830258302582,0.5426426426426426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1383885730749199,0.2710798420724692,0.4299642443085527,0.3919647768335268,0.15664195,0.045277465480522215,0.17588948,0.8894165286928635,160
M-0497,Aluminum,0.1285105623591871,0.5785593934288121,0.25,0.6734317343173432,0.668968968968969,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2229268013400854,0.2221212578994131,0.3270949156343655,0.2863599559153498,0.17087957,0.03278665075531821,0.1901288,0.888542272995754,161
M-0285,Plastic,0.0740145887706618,0.7382055602358888,0.16,0.1601066010660106,0.445945945945946,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0887077114014383,0.100262707970261,0.2113896192920485,0.12331872357363263,0.1901689,0.013502324452381443,0.20942043,0.8885386239338015,162
M-0778,Cotton,0.3052265274710566,0.6419545071609098,0.91,0.1256662566625666,0.547947947947948,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.056807689198013,0.4754636794393133,0.5594749953728071,0.7769874980304092,0.113643035,0.0908175027027846,0.13288544,0.8881485280565857,163
M-1013,Wood,0.0952285351000468,0.4194397641112047,0.75,0.1533415334153341,0.3916916916916917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0932789287852838,0.22703691021028,0.3805989215475262,0.22797941696987623,0.1788859,0.025881468878342445,0.19813609,0.8879912199446789,164
M-0133,Aluminum,0.0165517856744517,0.9170176916596462,0.96,0.2580975809758097,0.3218218218218218,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1750361472583694,0.0180495619391311,0.3911672608163272,0.2635962374325063,0.17513628,0.03009418475278405,0.19438602,0.8877598974722217,165
M-0037,Paper,0.5823908630573958,0.9719882055602358,0.58,0.490159901599016,0.9394394394394396,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0296843584051455,0.5991742086494849,0.6887881770547901,0.8207444340316188,0.109760754,0.09599302192417691,0.12900269,0.8875021438802883,166
M-0927,Steel,0.0779852327734278,0.6644903117101938,0.05,0.560270602706027,0.7498498498498499,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1401517753916277,0.1173608012612206,0.2711490480643261,0.16372862262902838,0.18760274,0.01828196005780734,0.20685396,0.8874320419790386,167
M-1363,Aluminum,0.1816904236097169,0.3746840775063184,0.6,0.2449774497744977,0.9744744744744746,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006253178147397,0.4849150246893754,0.5450185117862292,0.9985724098531459,0.0890495,0.11702630695446695,0.10828898,0.8873423560125412,168
